TASKID;SCHEDULETYPEID;LINES_LINEID;PLANVERSIONID
333;4812016;3441;225
333;4812041;3441;225
334;4812016;347;225
334;4812041;2841;225
334;4812082;441;225
335;4812082;150;225
335;4812016;318;225
335;4812041;1472;225
336;4812082;2471;225
336;4812016;452;225
336;4812041;3171;225
337;4812082;441;225
337;4812016;371;225
337;4812041;332;225
338;4812041;1472;225
338;4812082;2471;225
339;4812082;2104;225
339;4812016;2102;225
339;4812041;3422;225
340;4812082;3142;225
340;4812016;302;225
340;4812041;452;225
341;4812082;441;225
341;4812016;2101;225
341;4812041;1472;225
342;4812016;3441;225
342;4812041;1472;225
342;4812082;2471;225
343;4812082;2524;225
343;4812016;2101;225
343;4812041;311;225
344;4812082;2104;225
344;4812016;441;225
344;4812041;3121;225
345;4812041;373;225
345;4812082;441;225
345;4812016;373;225
346;4812082;441;225
346;4812016;2473;225
346;4812041;651;225
347;4812082;441;225
347;4812016;2473;225
347;4812041;357;225
348;4812082;2473;225
348;4812016;3122;225
348;4812041;421;225
349;4812082;1472;225
349;4812016;373;225
349;4812041;2141;225
350;4812082;2121;225
350;4812016;452;225
350;4812041;2212;225
351;4812082;553;225
351;4812016;140;225
351;4812041;441;225
352;4812082;323;225
352;4812016;2121;225
352;4812041;2212;225
353;4812082;150;225
353;4812016;557;225
353;4812041;306;225
354;4812082;2104;225
354;4812016;3372;225
354;4812041;373;225
355;4812082;2524;225
355;4812016;2102;225
355;4812041;2471;225
356;4812082;140;225
356;4812016;271;225
356;4812041;355;225
357;4812041;131;225
357;4812082;272;225
357;4812016;2273;225
358;4812082;2402;225
358;4812016;304;225
358;4812041;3722;225
359;4812016;2211;225
359;4812082;1472;225
359;4812041;3121;225
360;4812082;2121;225
360;4812016;2121;225
360;4812041;452;225
361;4812041;1472;225
361;4812082;551;225
361;4812016;2104;225
362;4812082;1472;225
362;4812016;2121;225
362;4812041;3172;225
363;4812016;377;225
363;4812082;2524;225
363;4812041;2471;225
364;4812082;2301;225
364;4812016;2211;225
364;4812041;431;225
365;4812041;357;225
365;4812082;2121;225
365;4812016;3721;225
366;4812082;2121;225
366;4812016;441;225
366;4812041;131;225
367;4812016;2473;225
367;4812082;2471;225
367;4812041;3121;225
368;4812082;2121;225
368;4812016;2273;225
368;4812041;2243;225
369;4812041;373;225
369;4812082;2121;225
369;4812016;2273;225
370;4812082;2402;225
370;4812016;306;225
370;4812041;3722;225
371;4812016;2524;225
371;4812082;1472;225
371;4812041;2141;225
372;4812082;441;225
372;4812016;370;225
372;4812041;2104;225
373;4812016;2104;225
373;4812041;2211;225
374;4812082;2524;225
374;4812016;373;225
374;4812041;1472;225
375;4812082;1472;225
375;4812016;272;225
375;4812041;377;225
376;4812082;441;225
376;4812016;140;225
376;4812041;1472;225
377;4812082;2524;225
377;4812016;385;225
377;4812041;2141;225
378;4812082;373;225
378;4812016;2211;225
378;4812041;347;225
379;4812082;2473;225
379;4812016;2211;225
379;4812041;4272;225
380;4812082;2473;225
380;4812016;3721;225
380;4812041;3441;225
381;4812082;2211;225
381;4812016;271;225
381;4812041;272;225
382;4812016;441;225
382;4812041;1472;225
383;4812082;1472;225
383;4812016;336;225
383;4812041;421;225
384;4812082;336;225
384;4812016;377;225
384;4812041;131;225
385;4812082;1472;225
385;4812016;2402;225
385;4812041;131;225
386;4812082;421;225
386;4812016;272;225
386;4812041;1472;225
387;4812082;2841;225
387;4812016;3441;225
387;4812041;2402;225
388;4812082;2841;225
388;4812016;3441;225
388;4812041;324;225
389;4812082;2841;225
389;4812016;272;225
389;4812041;421;225
390;4812082;2104;225
390;4812016;2121;225
390;4812041;431;225
391;4812082;3442;225
391;4812016;2471;225
816;4692012;2273;219
817;4692012;437;219
818;4692012;437;219
819;4692012;2273;219
820;4692012;2141;219
821;4692012;282;219
822;4692012;3722;219
823;4692012;431;219
824;4692012;271;219
825;4692012;385;219
826;4692012;1571;219
827;4692012;385;219
828;4692012;2472;219
829;4692012;3422;219
830;4692012;2524;219
831;4692012;2524;219
832;4692012;2524;219
833;4692012;2472;219
834;4692012;2141;219
835;4692012;2211;219
836;4692012;2472;219
837;4692012;2524;219
838;4692012;2472;219
839;4692012;2101;219
840;4692012;2472;219
841;4692012;2211;219
842;4692012;2211;219
843;4692012;441;219
844;4692012;2524;219
845;4692012;441;219
846;4692012;441;219
847;4692012;2524;219
848;4692012;347;219
849;4692012;441;219
851;4692012;2473;219
852;4692012;441;219
853;4692012;2101;219
854;4692012;2524;219
855;4692012;2102;219
856;4692012;2472;219
857;4692012;2101;219
858;4692012;2472;219
859;4692012;2242;219
860;4692012;431;219
861;4692012;2301;219
862;4692012;2141;219
863;4692012;2121;219
864;4692012;2211;219
865;4692012;2141;219
866;4692012;2121;219
867;4692012;2473;219
868;4692012;271;219
869;4692012;2211;219
870;4692012;271;219
871;4692012;2102;219
872;4692012;1571;219
873;4692012;2211;219
874;4692012;2211;219
875;4692012;2211;219
876;4692012;2121;219
877;4692012;2101;219
878;4692012;2212;219
879;4692012;3351;219
880;4692012;2274;219
881;4692012;2121;219
882;4692012;4272;219
883;4692012;2524;219
884;4692012;271;219
885;4692012;2211;219
887;4692012;4272;219
888;4692012;2141;219
889;4692012;4272;219
890;4692012;2473;219
891;4692012;2211;219
892;4692012;2524;219
893;4692012;3191;219
894;4692012;2141;219
895;4692012;385;219
896;4692012;3351;219
897;4692012;2242;219
898;4692012;2274;219
899;4692012;2211;219
900;4692012;2274;219
901;4692012;2524;219
902;4692012;2141;219
903;4692012;2101;219
904;4692012;2211;219
905;4692012;2101;219
906;4692012;2524;219
907;4692012;2242;219
908;4692012;2141;219
909;4692012;2141;219
910;4692012;4272;219
911;4692012;347;219
912;4692012;2121;219
913;4692012;2141;219
914;4692012;4272;219
916;4692012;2101;219
917;4692012;2301;219
918;4692012;271;219
919;4692012;2524;219
920;4692012;385;219
921;4692012;283;219
922;4692012;2101;219
923;4692012;2211;219
924;4692012;2102;219
926;4692012;3192;219
928;4692012;283;219
929;4692012;283;219
930;4692012;2212;219
931;4692012;2274;219
932;4692012;431;219
933;4692012;271;219
934;4692012;282;219
935;4692012;283;219
938;4692012;2101;219
939;4692012;283;219
940;4692012;2101;219
941;4692012;1472;219
942;4692012;2524;219
943;4692012;2101;219
944;4692012;2274;219
945;4692012;3442;219
947;4692012;142;219
948;4692012;431;219
949;4692012;2243;219
950;4692012;2101;219
951;4692012;2473;219
952;4692012;3411;219
953;4692012;2274;219
956;4692012;142;219
957;4692012;3422;219
958;4692012;2524;219
960;4692012;283;219
961;4692012;3442;219
966;4692012;142;219
967;4692012;2102;219
969;4692012;2274;219
972;4692012;2473;219
974;4692012;1571;219
975;4692012;2274;219
976;4692012;2524;219
977;4692012;1571;219
978;4692012;142;219
980;4692012;2473;219
981;4692012;385;219
982;4692012;2102;219
983;4692012;2102;219
984;4692012;3442;219
986;4692012;3131;219
987;4692012;3011;219
989;4692012;437;219
990;4692012;3371;219
992;4692012;1571;219
993;4692012;421;219
994;4692012;3131;219
995;4692012;302;219
997;4692012;1571;219
998;4692012;2102;219
999;4692012;2524;219
1000;4692012;421;219
1001;4692012;437;219
1002;4692012;2274;219
1003;4692012;2301;219
1004;4692012;302;219
1005;4692012;2274;219
1006;4692012;2273;219
1007;4692012;283;219
1008;4692012;1571;219
1009;4692012;2473;219
1010;4692012;302;219
1011;4692012;302;219
1012;4692012;302;219
1013;4692012;302;219
1014;4692012;302;219
1015;4692012;282;219
1016;4692012;4272;219
1018;4692012;2273;219
1019;4692012;2102;219
1020;4692012;2273;219
1021;4692012;2301;219
1022;4692012;2274;219
1023;4692012;2473;219
1024;4692012;283;219
1025;4692012;4272;219
1026;4692012;283;219
1028;4692012;283;219
1029;4692012;2273;219
1030;4692012;2473;219
1032;4692012;2471;219
1033;4692012;217;219
1034;4692012;2801;219
1035;4692012;217;219
1036;4692012;2801;219
1037;4692012;217;219
1038;4692012;217;219
1039;4692012;217;219
1040;4692012;217;219
1041;4692012;217;219
1042;4692012;217;219
1043;4692012;2273;219
1044;4692012;217;219
1045;4692012;2273;219
1046;4692012;217;219
1047;4692012;2273;219
1048;4692012;2274;219
1049;4692012;217;219
1050;4692012;3121;219
1051;4692012;217;219
1053;4692012;2273;219
1054;4692012;2102;219
1055;4692012;2273;219
1056;4692012;3124;219
1058;4692012;2473;219
1059;4692012;2273;219
1061;4692012;2274;219
1062;4692012;283;219
1063;4692012;2274;219
1064;4692012;2301;219
1065;4692012;347;219
1066;4692012;131;219
1067;4692012;131;219
1068;4692012;2301;219
1069;4692012;2242;219
1071;4692012;302;219
1072;4692012;1472;219
1076;4692012;3422;219
1077;4692012;3124;219
1078;4692012;2841;219
1079;4692012;3124;219
1080;4692012;302;219
1081;4692012;302;219
1082;4692012;2301;219
1083;4692012;3191;219
1084;4692012;3422;219
1085;4692012;2301;219
1086;4692012;2473;219
1087;4692012;2473;219
1094;4692012;2301;219
1095;4692012;2301;219
1097;4692012;306;219
1098;4692012;2524;219
1100;4692012;2473;219
1101;4692012;2301;219
1103;4692012;2301;219
1104;4692012;282;219
1105;4692012;2301;219
1106;4692012;2841;219
1107;4692012;2473;219
1108;4692012;2301;219
1109;4692012;2301;219
1110;4692012;2301;219
1111;4692012;2473;219
1112;4692012;2301;219
1113;4692012;2301;219
1114;4692012;2524;219
1115;4692012;2301;219
1119;4692012;2524;219
1120;4692012;2473;219
1121;4692012;2524;219
1125;4692012;283;219
1126;4692012;2211;219
1127;4692012;2524;219
1128;4692012;272;219
1129;4692012;2841;219
1130;4692012;283;219
1131;4692012;283;219
1132;4692012;2841;219
1133;4692012;282;219
1134;4692012;2473;219
1136;4692012;2473;219
1137;4692012;2841;219
1140;4692012;2841;219
1143;4692012;2473;219
1145;4692012;2841;219
1146;4692012;283;219
1149;4692012;283;219
1151;4692012;2841;219
1154;4692012;283;219
1158;4692012;2841;219
1161;4692012;282;219
1165;4692012;282;219
1166;4692012;283;219
1169;4692012;283;219
1170;4692012;283;219
1172;4692012;2841;219
1174;4692012;283;219
1175;4692012;283;219
1177;4692012;2841;219
1179;4692012;2841;219
1180;4692012;283;219
1188;4692012;3132;219
1189;4692012;2473;219
1190;4692012;3132;219
1191;4692012;2473;219
1192;4692012;3132;219
1196;4692012;2841;219
1197;4692012;2473;219
1204;4692012;2841;219
1214;4692012;2473;219
1233;4692012;282;219
7000;4692012;722;219
7000;4692016;722;219
7000;4692038;722;219
7000;4692095;722;219
7001;4692012;722;219
7001;4692095;722;219
7001;4692038;722;219
7001;4692016;722;219
754;4772018;371;221
755;4772018;2524;221
756;4772018;1571;221
757;4772018;421;221
758;4772018;2273;221
759;4772027;427;221
759;4772018;321;221
557;4832012;2242;227
558;4832042;3721;227
558;4832012;347;227
559;4832042;437;227
559;4832012;373;227
560;4832042;3721;227
560;4832012;347;227
561;4832042;2274;227
561;4832012;373;227
562;4832042;552;227
562;4832012;2273;227
563;4832042;437;227
563;4832012;437;227
564;4832042;437;227
564;4832012;2121;227
565;4832042;2141;227
565;4832012;2121;227
566;4832042;2274;227
566;4832012;437;227
567;4832042;552;227
567;4832012;3141;227
568;4832042;2274;227
568;4832012;140;227
569;4832042;3142;227
569;4832012;2401;227
570;4832042;2274;227
570;4832012;3721;227
571;4832042;3781;227
571;4832012;2121;227
572;4832042;2471;227
572;4832012;140;227
573;4832042;2242;227
573;4832012;3721;227
574;4832042;2471;227
574;4832012;437;227
575;4832042;2274;227
575;4832012;140;227
576;4832042;2842;227
576;4832012;3721;227
577;4832042;347;227
577;4832012;2212;227
578;4832042;2471;227
578;4832012;2212;227
579;4832042;3191;227
579;4832012;3372;227
580;4832042;3411;227
580;4832012;3171;227
581;4832042;2471;227
581;4832012;2212;227
582;4832042;3172;227
582;4832012;3191;227
583;4832012;2141;227
583;4832042;2301;227
584;4832012;357;227
584;4832042;437;227
585;4832042;3191;227
585;4832012;311;227
586;4832012;441;227
586;4832042;2242;227
587;4832012;437;227
587;4832042;2274;227
588;4832042;2274;227
588;4832012;2212;227
589;4832012;437;227
589;4832042;2274;227
590;4832012;3133;227
590;4832042;437;227
591;4832012;131;227
591;4832042;2301;227
592;4832012;2212;227
592;4832042;2274;227
593;4832042;3411;227
593;4832012;437;227
594;4832012;1571;227
594;4832042;2274;227
595;4832012;437;227
595;4832042;3411;227
596;4832012;437;227
596;4832042;2471;227
597;4832012;2242;227
597;4832042;3411;227
598;4832012;3172;227
598;4832042;2401;227
599;4832012;2141;227
599;4832042;2473;227
600;4832042;2401;227
600;4832012;2212;227
601;4832042;3441;227
601;4832012;437;227
602;4832042;431;227
602;4832012;3722;227
603;4832042;2121;227
603;4832012;373;227
604;4832042;2121;227
604;4832012;272;227
605;4832042;2402;227
605;4832012;2102;227
606;4832042;2141;227
606;4832012;3781;227
607;4832042;2242;227
607;4832012;4272;227
608;4832042;431;227
608;4832012;2121;227
609;4832042;2842;227
609;4832012;3721;227
610;4832042;553;227
610;4832012;452;227
611;4832042;3122;227
611;4832012;3191;227
612;4832042;3141;227
612;4832012;373;227
613;4832042;131;227
613;4832012;311;227
614;4832042;2242;227
614;4832012;373;227
615;4832042;431;227
615;4832012;2102;227
616;4832042;2473;227
616;4832012;431;227
617;4832042;2211;227
617;4832012;3171;227
618;4832042;322;227
618;4832012;2841;227
619;4832012;3124;227
620;4832042;142;227
620;4832012;431;227
621;4832042;347;227
621;4832012;271;227
622;4832042;2121;227
622;4832012;3441;227
623;4832042;2141;227
623;4832012;3172;227
624;4832012;441;227
625;4832042;552;227
625;4832012;332;227
626;4832042;2242;227
626;4832012;373;227
627;4832042;2402;227
627;4832012;2471;227
628;4832042;3141;227
628;4832012;2141;227
629;4832012;2212;227
630;4832042;142;227
630;4832012;431;227
631;4832042;2524;227
631;4832012;311;227
632;4832042;2524;227
632;4832012;3722;227
633;4832042;131;227
633;4832012;3112;227
634;4832042;2524;227
634;4832012;1571;227
635;4832042;142;227
635;4832012;2471;227
636;4832042;2524;227
636;4832012;373;227
637;4832042;2524;227
637;4832012;1571;227
638;4832042;2402;227
638;4832012;321;227
639;4832042;2524;227
639;4832012;2841;227
640;4832042;142;227
640;4832012;2841;227
641;4832012;3192;227
642;4832042;2524;227
642;4832012;2242;227
643;4832042;2211;227
643;4832012;2841;227
644;4832012;2102;227
644;4832042;2524;227
645;4832042;142;227
645;4832012;2401;227
646;4832012;1571;227
647;4832012;332;227
648;4832042;142;227
648;4832012;441;227
649;4832012;334;227
649;4832042;142;227
650;4832042;142;227
650;4832012;3171;227
651;4832012;3441;227
651;4832042;142;227
652;4832042;142;227
652;4832012;3371;227
653;4832012;3133;227
653;4832042;552;227
654;4832012;272;227
655;4832042;427;227
655;4832012;4272;227
656;4832042;131;227
656;4832012;311;227
657;4832012;3171;227
658;4832042;131;227
658;4832012;2242;227
659;4832012;353;227
659;4832042;3191;227
660;4832012;3372;227
661;4832042;1472;227
661;4832012;2141;227
662;4832042;1472;227
662;4832012;1571;227
663;4832042;3191;227
663;4832012;311;227
664;4832042;1472;227
664;4832012;2141;227
665;4832042;3173;227
665;4832012;2242;227
666;4832012;452;227
667;4832012;1571;227
668;4832042;2801;227
668;4832012;1571;227
669;4832042;2801;227
669;4832012;2212;227
670;4832042;1472;227
670;4832012;2841;227
671;4832042;2842;227
671;4832012;1571;227
672;4832012;353;227
673;4832042;2801;227
673;4832012;452;227
674;4832042;371;227
674;4832012;2242;227
675;4832042;371;227
675;4832012;4272;227
676;4832012;2101;227
677;4832042;2801;227
677;4832012;311;227
678;4832012;272;227
679;4832042;1472;227
679;4832012;217;227
680;4832042;1472;227
680;4832012;3133;227
681;4832012;452;227
682;4832042;1472;227
682;4832012;321;227
683;4832042;1472;227
683;4832012;2141;227
684;4832012;311;227
685;4832012;2273;227
686;4832012;2401;227
687;4832042;2842;227
687;4832012;311;227
688;4832042;357;227
688;4832012;4272;227
689;4832012;2242;227
690;4832042;1472;227
690;4832012;3722;227
691;4832042;2524;227
691;4832012;217;227
692;4832042;140;227
692;4832012;452;227
693;4832042;357;227
693;4832012;2274;227
694;4832042;357;227
694;4832012;2212;227
695;4832042;1472;227
695;4832012;2273;227
696;4832012;2273;227
697;4832042;2524;227
697;4832012;3372;227
698;4832042;3171;227
698;4832012;427;227
699;4832042;3171;227
699;4832012;452;227
700;4832042;2472;227
700;4832012;347;227
701;4832012;371;227
701;4832042;3173;227
702;4832012;3411;227
702;4832042;2524;227
703;4832012;282;227
704;4832012;427;227
705;4832012;2273;227
705;4832042;2472;227
706;4832012;452;227
707;4832012;452;227
707;4832042;2473;227
708;4832012;2242;227
708;4832042;2472;227
709;4832012;427;227
709;4832042;2473;227
710;4832012;441;227
710;4832042;2473;227
711;4832012;452;227
712;4832012;2242;227
712;4832042;2524;227
713;4832012;3721;227
714;4832012;2242;227
715;4832012;2841;227
716;4832012;427;227
717;4832012;427;227
718;4832012;2242;227
719;4832012;2212;227
720;4832012;2242;227
721;4832012;371;227
722;4832012;2212;227
723;4832012;371;227
723;4832042;2472;227
724;4832012;441;227
724;4832042;2472;227
725;4832012;2273;227
726;4832012;355;227
727;4832012;272;227
728;4832012;427;227
729;4832012;302;227
730;4832012;2141;227
731;4832012;2212;227
732;4832012;272;227
733;4832012;355;227
734;4832012;272;227
735;4832012;2841;227
736;4832012;2141;227
737;4832012;371;227
738;4832012;3124;227
434;4792024;1472;223
434;4792130;142;223
435;4792127;2104;223
435;4792082;2121;223
435;4792024;2104;223
435;4792038;2121;223
435;4792042;323;223
435;4792130;323;223
436;4792127;3372;223
436;4792024;3372;223
436;4792038;2121;223
436;4792082;2121;223
436;4792130;2141;223
436;4792042;2141;223
437;4792127;1472;223
437;4792024;1472;223
437;4792042;142;223
437;4792082;2121;223
437;4792130;142;223
437;4792038;2121;223
438;4792127;2212;223
438;4792038;2121;223
438;4792042;272;223
438;4792082;2121;223
438;4792024;2212;223
438;4792130;272;223
439;4792127;1472;223
439;4792024;1472;223
439;4792042;437;223
439;4792082;549;223
439;4792130;437;223
440;4792127;3411;223
440;4792024;3411;223
440;4792042;272;223
440;4792130;272;223
441;4792127;2243;223
441;4792042;2471;223
441;4792024;2243;223
441;4792130;2471;223
442;4792127;3191;223
442;4792024;3191;223
442;4792038;282;223
442;4792042;2401;223
442;4792082;282;223
442;4792130;2401;223
443;4792127;2472;223
443;4792024;2472;223
443;4792042;421;223
443;4792130;421;223
444;4792127;333;223
444;4792024;333;223
444;4792042;441;223
444;4792082;549;223
444;4792130;441;223
445;4792127;347;223
445;4792024;347;223
